vehicle_id,exception_type,trip_id,location_id,schedule_date,exception_count,driver_name,
16321,15,1213232,881309,21/03/2026 14:58,1,Taran Sundaram,
16332,10,1212869,918847,21/03/2026 14:39,4,Nishith Konda,
16332,15,1212869,918847,21/03/2026 14:39,1,Hiran Barman,
16333,10,1207413,884904,21/03/2026 10:28,2,Ivan Borra,
16334,15,1202184,890104,20/03/2026 16:25,1,Shanaya Thaman,
16338,10,1168870,890636,18/03/2026 10:46,1,Priyansh Choudhury,
16338,10,1207914,886392,21/03/2026 10:47,2,Sara Banik,
16338,15,1207914,886392,21/03/2026 10:47,1,Prerak Issac,
16342,10,1209758,883683,21/03/2026 12:03,1,Ivan Mall,
16342,15,1209758,883683,21/03/2026 12:03,1,Aarush Shah,
16343,10,1199596,882163,20/03/2026 14:45,1,Rania Sathe,
16343,10,1215214,879774,21/03/2026 16:36,1,Jhanvi Comar,
16346,10,1211623,920234,21/03/2026 13:35,1,Reyansh Mann,
16346,15,1211623,920234,21/03/2026 13:35,1,Aaryahi Jhaveri,
16349,10,1133105,890636,14/03/2026 18:09,1,Riaan Kapur,
16350,10,1208748,882903,21/03/2026 11:20,2,Dhanush Viswanathan,
16350,15,1208748,882903,21/03/2026 11:20,1,Kaira Sane,
16354,10,1188476,892632,19/03/2026 17:21,3,Anvi Sen,
16354,15,1188476,892632,19/03/2026 17:21,1,Hunar Handa,
16354,15,1208211,883009,21/03/2026 11:00,1,Raghav Lata,
16356,10,1205886,879336,21/03/2026 09:22,4,Aradhya Wali,
16356,15,1205886,879336,21/03/2026 09:22,1,Aarush Bahl,
16361,15,1210682,924815,21/03/2026 12:46,2,Shamik Hari,
16362,15,1196328,890038,20/03/2026 12:26,1,Heer Chaudhari,
16362,10,1216036,882021,21/03/2026 17:26,4,Fateh Sidhu,
16365,15,1201845,880035,20/03/2026 16:12,1,Jivika Loyal,
16367,10,1133297,890636,14/03/2026 18:22,4,Saira Setty,
16377,10,1202237,880035,20/03/2026 16:27,2,Sana Gandhi,
16377,15,1202237,880035,20/03/2026 16:27,1,Arnav Kibe,
16378,10,1177118,890636,18/03/2026 17:36,2,Mohanlal Khosla,
16378,15,1210052,885883,21/03/2026 12:15,1,Khushi Suresh,
16384,10,1200146,883220,20/03/2026 15:07,2,Madhup Singh,
16391,10,1198959,921682,20/03/2026 14:17,1,Samar Randhawa,
16408,15,1202805,882021,20/03/2026 16:54,1,Inaaya  Balakrishnan,
16409,10,1208256,880141,21/03/2026 11:02,1,Vanya Chaudhari,
16410,15,1214542,882021,21/03/2026 16:02,1,Hazel Tripathi,
16411,10,1170906,890636,18/03/2026 12:05,3,Zeeshan Wable,
16411,15,1170906,890636,18/03/2026 12:05,1,Dhanuk Deshpande,
16411,10,1215103,882021,21/03/2026 16:30,4,Nitara Shankar,
16411,15,1215103,882021,21/03/2026 16:30,1,Vidur Sen,
16414,10,1206915,881399,21/03/2026 10:08,1,Miraya Dua,
16415,10,1209071,923061,21/03/2026 11:33,1,Nitara Gokhale,
16416,10,1216040,892927,21/03/2026 17:27,1,Vaibhav Seshadri,
16418,10,1209489,920585,21/03/2026 11:51,1,Anahita Bal,
16419,10,1206908,923932,21/03/2026 10:08,2,Aarush Dass,
16420,10,1208960,924930,21/03/2026 11:29,1,Dhanush Kade,
16420,15,1208960,924930,21/03/2026 11:29,1,Kartik Deol,
16421,15,1206533,918066,21/03/2026 09:51,2,Aarna Bandi,
16425,10,1188802,869020,19/03/2026 18:57,2,Zain Devi,
16425,10,1214669,895888,21/03/2026 16:09,2,Ojas Mammen,
16425,15,1214669,895888,21/03/2026 16:09,1,Sara Saraf,
16446,10,1181827,870013,19/03/2026 11:18,1,Prerak Kala,
16454,15,1214745,896171,21/03/2026 16:12,1,Lagan Bhavsar,
16461,15,1210238,877316,21/03/2026 12:23,1,Navya Sachdev,
16462,15,1205565,877261,21/03/2026 09:05,1,Shlok Rajagopalan,
16472,10,1214704,877228,21/03/2026 16:11,1,Jayesh Subramaniam,
16480,10,1214466,877306,21/03/2026 15:57,2,Rohan Kara,
16490,9,1205572,926862,21/03/2026 09:05,2,Advika Bora,
16503,15,1211195,877330,21/03/2026 13:11,1,Shlok Wagle,
16504,10,1215877,924254,21/03/2026 17:15,1,Indrans Mani,
16504,15,1215877,924254,21/03/2026 17:15,1,Onkar Doctor,
16519,10,1205951,896981,21/03/2026 09:26,1,Kanav Mandal,
16522,15,1213323,877233,21/03/2026 15:02,1,Darshit Srivastava,
16522,24,1213323,877233,21/03/2026 15:02,1,Heer Tailor,
16523,15,1205912,864570,21/03/2026 09:24,1,Shanaya Thaman,
16526,10,1210782,892924,21/03/2026 12:50,2,Zoya Keer,
16526,15,1210782,892924,21/03/2026 12:50,1,Rasha Varty,
16528,15,1213906,877404,21/03/2026 15:29,1,Keya Virk,
16530,15,1208645,877260,21/03/2026 11:16,1,Kiaan Sule,
16545,15,1213868,877317,21/03/2026 15:27,1,Myra Thaman,
16548,11,1148756,921821,16/03/2026 15:35,1,Reyansh Choudhury,
16549,15,1210111,894939,21/03/2026 12:18,1,Diya Subramaniam,
16549,24,1210111,894939,21/03/2026 12:18,1,Eva Sachdeva,
16550,15,1216220,888655,21/03/2026 17:45,1,Aayush Kale,
16551,10,1210356,922768,21/03/2026 12:29,1,Rasha Kar,
16552,15,1215749,863512,21/03/2026 17:06,1,Eva Dasgupta,
16554,11,1202692,894146,20/03/2026 16:45,1,Saanvi Tak,
16554,15,1209756,877300,21/03/2026 12:03,2,Rhea Konda,
16562,10,1215632,877312,21/03/2026 17:00,1,Kismat Dutta,
16563,10,1206073,877270,21/03/2026 09:31,1,Suhana Lal,
16563,15,1214477,877267,21/03/2026 15:58,1,Ryan Bera,
16572,15,1214459,877322,21/03/2026 15:57,1,Anya Lad,
16573,10,1216438,871816,21/03/2026 18:15,1,Rati Saini,
16589,10,1203128,863317,20/03/2026 17:07,2,Aayush Sankaran,
16589,15,1203128,863317,20/03/2026 17:07,1,Dharmajan Bhatti,
16589,24,1203128,863317,20/03/2026 17:07,1,Anaya Chatterjee,
16602,15,1207891,876956,21/03/2026 10:46,1,Madhav Kohli,
16611,15,1206406,876933,21/03/2026 09:46,1,Riya Tank,
16613,15,1205735,876884,21/03/2026 09:14,1,Advik Comar,
16617,15,1205919,880998,21/03/2026 09:24,1,Romil Zachariah,
16617,15,1214847,888833,21/03/2026 16:17,1,Darshit Bahri,
16670,15,1209272,924950,21/03/2026 11:41,1,Azad Varty,
16675,10,1207533,876895,21/03/2026 10:32,1,Divyansh Ratta,
16675,10,1214739,925211,21/03/2026 16:12,1,Ryan Mangat,
16704,10,1204872,921409,21/03/2026 07:19,1,Zoya De,
16715,10,1215658,877164,21/03/2026 17:01,1,Oorja Wadhwa,
16718,10,1188738,877158,19/03/2026 18:28,1,Aarav Keer,
16722,10,1215684,877075,21/03/2026 17:03,1,Bhavin Dada,
16722,15,1215684,877075,21/03/2026 17:03,1,Aarush Ravel,
16742,10,1216896,923017,21/03/2026 19:42,1,Shray Karnik,
16745,10,1216731,877171,21/03/2026 19:07,1,Kiaan Arya,
16775,15,1206611,886440,21/03/2026 09:55,1,Heer Sawhney,
16777,15,1216403,869264,21/03/2026 18:10,1,Faiyaz Doctor,
16781,15,1207956,870691,21/03/2026 10:49,1,Mehul Talwar,
16784,15,1210761,869193,21/03/2026 12:50,2,Riaan Hayer,
16796,10,1188393,894618,19/03/2026 17:12,1,Samar Agarwal,
16805,11,1204695,836526,20/03/2026 22:52,1,Ritvik Kapur,
16811,10,1205805,892524,21/03/2026 09:18,1,Tanya Swamy,
16811,15,1213505,924418,21/03/2026 15:10,1,Eshani Bera,
16811,24,1213505,924418,21/03/2026 15:10,1,Jiya Sahota,
16817,15,1216259,870719,21/03/2026 17:48,1,Seher Mannan,
16818,10,1207066,896971,21/03/2026 10:14,1,Jivika Ravi,
16834,10,1208156,871912,21/03/2026 10:57,1,Anahita Sur,
16834,15,1208156,871912,21/03/2026 10:57,2,Saanvi Kulkarni,
16835,15,1210591,876060,21/03/2026 12:41,1,Rhea Konda,
16840,10,1201281,869673,20/03/2026 15:51,2,Aradhya Deep,
16843,10,1213653,937010,21/03/2026 15:17,1,Diya Sarkar,
16853,15,1206714,855754,21/03/2026 09:59,1,Yasmin Singhal,
16869,15,1206659,874714,21/03/2026 09:57,1,Aaina Kota,
16879,15,1206023,844735,21/03/2026 09:29,1,Shalv Divan,
16906,15,1209264,882962,21/03/2026 11:41,1,Nirvi Lalla,
16910,15,1206235,879133,21/03/2026 09:38,1,Amira Andra,
16911,15,1209162,884872,21/03/2026 11:36,1,Shlok Kumer,
16911,24,1209162,884872,21/03/2026 11:36,1,Rati Arya,
16928,15,1148995,878926,16/03/2026 15:45,1,Taimur Jhaveri,
16931,15,1213358,925290,21/03/2026 15:03,1,Kiaan Raj,
16933,10,1205518,870241,21/03/2026 09:01,1,Jhanvi Chacko,
16933,15,1205518,870241,21/03/2026 09:01,2,Inaaya  Soni,
16934,15,1210346,884255,21/03/2026 12:28,1,Navya Sunder,
16950,10,1199441,881815,20/03/2026 14:38,2,Miraan Bahl,
16950,15,1199441,881815,20/03/2026 14:38,1,Zaina Brar,
16966,15,1205952,924001,21/03/2026 09:26,1,Khushi Sem,
16972,10,1193925,875280,20/03/2026 11:04,2,Ehsaan Ramakrishnan,
16972,11,1193925,875280,20/03/2026 11:04,3,Advik Karan,
16975,15,1205497,870278,21/03/2026 09:00,1,Vanya Hora,
16994,11,1204321,885235,20/03/2026 19:39,1,Ivana Baral,
16994,10,1214058,885235,21/03/2026 15:37,1,Prisha Kalla,
16995,15,1217022,882906,21/03/2026 20:22,1,Purab Jaggi,
17018,10,1205046,882732,21/03/2026 07:56,1,Siya Sandal,
17032,10,1215860,881145,21/03/2026 17:14,3,Trisha Arora,
17039,11,1135545,880048,16/03/2026 06:55,2,Jayan Balasubramanian,
17040,15,1216924,883949,21/03/2026 19:53,1,Shaan Bera,
17050,10,1216857,880605,21/03/2026 19:33,1,Ritvik Bhalla,
17050,15,1216857,880605,21/03/2026 19:33,1,Onkar Kakar,
17052,15,1212882,879641,21/03/2026 14:40,1,Aniruddh Deo,
17055,15,1212221,881763,21/03/2026 14:06,1,Ojas Master,
17057,15,1204723,886159,21/03/2026 06:25,1,Madhup Krishna,
17093,11,1164805,883024,17/03/2026 19:21,1,Nirvi Bhasin,
17093,10,1204748,883024,21/03/2026 06:45,1,Armaan Shan,
17101,15,1215296,878942,21/03/2026 16:40,2,Siya Chanda,
17107,11,1189113,880062,20/03/2026 06:50,2,Nitya Issac,
17107,15,1204972,884538,21/03/2026 07:41,1,Kimaya Kurian,
17109,15,1215118,881565,21/03/2026 16:31,2,Chirag Lal,
17110,15,1204751,878800,21/03/2026 06:49,2,Dhruv Johal,
17112,15,1212456,880738,21/03/2026 14:17,2,Dhanuk Raja,
17112,24,1212456,880738,21/03/2026 14:17,1,Riya Sami,
17113,10,1205816,889108,21/03/2026 09:19,1,Manjari Kanda,
17114,10,1216751,884538,21/03/2026 19:09,1,Ryan Chada,
17114,15,1216751,884538,21/03/2026 19:09,1,Tiya Rattan,
17119,15,1216481,881781,21/03/2026 18:22,1,Tushar Arya,
17131,10,1204018,881924,20/03/2026 18:45,1,Nitya Kalita,
17132,15,1205551,885406,21/03/2026 09:04,1,Nirvi Mangal,
17133,10,1205443,884197,21/03/2026 08:56,2,Piya Kunda,
17133,15,1205443,884197,21/03/2026 08:56,1,Prisha Kale,
17134,15,1208861,884255,21/03/2026 11:25,1,Kiara Kalita,
17135,15,1204724,880933,21/03/2026 06:28,1,Hridaan Ghose,
17136,11,1177976,883752,19/03/2026 06:16,1,Kaira Sen,
17136,10,1204716,885893,21/03/2026 06:14,3,Taimur Kurian,
17136,15,1204716,885893,21/03/2026 06:14,1,Manjari Soman,
17137,15,1210143,882460,21/03/2026 12:20,2,Rhea Sha,
17196,10,1216984,885676,21/03/2026 20:09,1,Mannat Sheth,
17196,15,1216984,885676,21/03/2026 20:09,2,Biju Guha,
17197,15,1213076,886328,21/03/2026 14:50,1,Urvi Bhatt,
17220,15,1215771,883000,21/03/2026 17:07,1,Mamooty Kadakia,
17252,10,1204987,881169,21/03/2026 07:44,1,Jivin Goda,
17252,15,1204987,881169,21/03/2026 07:44,1,Mohanlal Sankar,
17255,15,1210447,879280,21/03/2026 12:33,1,Sana Edwin,
17263,15,1206157,885354,21/03/2026 09:35,1,Charvi Kota,
17273,10,1198728,864772,20/03/2026 14:08,1,Kanav Goda,
17279,10,1196911,867007,20/03/2026 12:48,1,Advik Zacharia,
17288,15,1210355,844415,21/03/2026 12:29,1,Romil Mander,
17291,10,1173936,875726,18/03/2026 14:37,1,Hunar Sahni,
17293,15,1207723,844382,21/03/2026 10:40,1,Eshani Mahal,
17301,15,1207517,856975,21/03/2026 10:31,1,Anvi Gera,
17310,15,1207772,874530,21/03/2026 10:42,1,Rohan Dubey,
17322,15,1215852,897096,21/03/2026 17:13,1,Ishita Chandran,
17323,15,1209513,891977,21/03/2026 11:52,1,Prerak Kibe,
17324,15,1216050,854478,21/03/2026 17:28,1,Miraan Lall,
17629,10,1193604,879979,20/03/2026 10:54,1,Saanvi Raj,
17636,10,1204633,882473,20/03/2026 21:23,1,Vardaniya Bajaj,
17636,11,1204633,882473,20/03/2026 21:23,2,Chirag Sangha,
17702,9,1105861,874742,13/03/2026 13:12,5,Jivin Balan,
17702,10,1105861,874742,13/03/2026 13:12,3,Shaan Sarma,
17706,10,1202301,863839,20/03/2026 16:29,2,Myra Jaggi,
17708,10,1212378,878727,21/03/2026 14:14,1,Aayush Wali,
17710,15,1208830,885701,21/03/2026 11:24,2,Saksham Ramanathan,
17713,15,1214517,872802,21/03/2026 16:01,1,Riaan Dey,
17717,15,1213152,881558,21/03/2026 14:54,1,Hridaan Lala,
17734,11,1195271,893431,20/03/2026 11:49,1,Mishti Chaudhuri,
17762,10,1164534,854722,17/03/2026 18:03,1,Arhaan Sawhney,
17809,10,1199666,849511,20/03/2026 14:48,2,Hunar Khurana,
17816,15,1203777,893254,20/03/2026 18:08,1,Lagan Bhardwaj,
17857,10,1202124,849517,20/03/2026 16:23,2,Tanya Dubey,
17927,10,1196203,856501,20/03/2026 12:22,1,Lavanya Bhatti,
17936,10,1203529,849367,20/03/2026 17:39,1,Suhana Shukla,
17936,15,1203529,849367,20/03/2026 17:39,1,Indranil Bumb,
17936,24,1203529,849367,20/03/2026 17:39,1,Seher Thakkar,
17944,10,1197367,849369,20/03/2026 13:08,1,Hiran Sha,
17959,10,1189408,849345,20/03/2026 07:41,1,Rhea Guha,
17959,15,1189408,849345,20/03/2026 07:41,1,Rhea Das,
18010,11,1200269,854775,20/03/2026 15:11,1,Amani Basu,
18049,10,1207214,901067,21/03/2026 10:19,1,Eshani Malhotra,
18053,15,1213155,880100,21/03/2026 14:54,2,Jiya Kota,
18065,15,1205774,883705,21/03/2026 09:16,1,Anaya Chauhan,
18065,15,1211836,878592,21/03/2026 13:46,1,Myra Gala,
18082,15,1211161,876924,21/03/2026 13:09,1,Zeeshan Mand,
18084,10,1209371,880102,21/03/2026 11:45,1,Krish Bumb,
18103,10,1211683,882292,21/03/2026 13:38,1,Shalv Deo,
18103,15,1211683,882292,21/03/2026 13:38,1,Sana Dada,
18106,15,1214528,885001,21/03/2026 16:01,1,Amani Anand,
18132,15,1210366,880584,21/03/2026 12:29,1,Aarav Raja,
18146,10,1213710,919542,21/03/2026 15:20,1,Seher Sarna,
18146,15,1213710,919542,21/03/2026 15:20,3,Aradhya Dass,
18152,15,1209771,886331,21/03/2026 12:04,2,Anay Saha,
18158,15,1212166,882646,21/03/2026 14:02,2,Dishani Bawa,
18175,10,1206022,896151,21/03/2026 09:29,2,Arhaan Dave,
18186,15,1215284,881551,21/03/2026 16:40,1,Shalv Saini,
18188,15,1215069,885393,21/03/2026 16:29,1,Abram Khurana,
18189,10,1208432,896525,21/03/2026 11:08,1,Drishya Chawla,
18191,15,1209922,880378,21/03/2026 12:10,1,Aayush Korpal,
18199,10,1211666,890913,21/03/2026 13:36,1,Trisha Joshi,
18217,10,1215676,923159,21/03/2026 17:02,2,Krish Setty,
18217,15,1215676,923159,21/03/2026 17:02,3,Armaan Suri,
18233,15,1212108,924651,21/03/2026 13:59,1,Uthkarsh Jain,
18234,15,1212322,886338,21/03/2026 14:11,1,Kanav Hans,
18253,15,1209435,884576,21/03/2026 11:48,1,Shamik Sundaram,
18257,15,1215552,880628,21/03/2026 16:54,3,Prerak Loke,
18269,15,1210515,882579,21/03/2026 12:37,1,Charvi Mann,
18275,15,1207544,883814,21/03/2026 10:33,1,Samaira Rege,
18291,15,1205388,884389,21/03/2026 08:52,1,Ranbir Manne,
18292,15,1214085,879297,21/03/2026 15:38,1,Sana Ramanathan,
18293,10,1089480,927236,12/03/2026 13:56,1,Indrans Cherian,
18294,15,1208246,881484,21/03/2026 11:01,1,Anya Malhotra,
18301,10,1208459,886825,21/03/2026 11:09,1,Anika Gera,
18332,10,1206324,897941,21/03/2026 09:42,2,Urvi Bail,
18332,15,1206324,897941,21/03/2026 09:42,2,Sumer Kuruvilla,
18336,11,1191015,869061,20/03/2026 09:35,1,Nitya Toor,
18339,10,1192250,869316,20/03/2026 10:12,1,Charvi Soman,
18339,11,1192250,869316,20/03/2026 10:12,2,Tushar Johal,
18339,15,1206396,869155,21/03/2026 09:45,1,Anahi Chokshi,
18341,10,1211384,863881,21/03/2026 13:21,1,Anahita Shah,
18342,11,1198291,874627,20/03/2026 13:50,1,Nirvaan Raval,
18343,10,1210031,870431,21/03/2026 12:14,1,Lakshit Atwal,
18343,15,1210031,870431,21/03/2026 12:14,1,Ivan Sangha,
18344,10,1195009,874580,20/03/2026 11:40,2,Rohan Kashyap,
18345,11,1198985,923103,20/03/2026 14:19,1,Nirvaan Koshy,
18347,10,1212239,839630,21/03/2026 14:07,1,Kimaya Chauhan,
18355,15,1210654,834111,21/03/2026 12:44,1,Parinaaz Raval,
18360,11,1186059,885309,19/03/2026 14:42,1,Saira Sachdev,
18365,15,1208974,924506,21/03/2026 11:29,1,Veer Dutt,
18371,15,1212698,880196,21/03/2026 14:30,1,Taran Bava,
18373,15,1208719,879644,21/03/2026 11:19,1,Nayantara Ahuja,
18388,15,1213767,885244,21/03/2026 15:23,1,Aayush Kade,
18390,15,1205704,878811,21/03/2026 09:12,1,Ivan Gala,
18414,15,1214364,882709,21/03/2026 15:53,1,Mahika Iyengar,
18418,10,1168972,924306,18/03/2026 10:49,1,Priyansh Som,
18419,10,1201722,926966,20/03/2026 16:07,2,Ahana  Ramanathan,
18419,15,1215244,892968,21/03/2026 16:38,1,Aradhya Wason,
18420,10,1183542,869171,19/03/2026 12:49,2,Riaan Sen,
18420,10,1215264,869202,21/03/2026 16:39,1,Heer Krish,
18421,15,1215540,919860,21/03/2026 16:53,1,Yashvi Sathe,
18445,11,1197022,870421,20/03/2026 12:52,2,Aarav Dalal,
18445,15,1213784,884754,21/03/2026 15:24,1,Dhanush Sandhu,
18453,15,1207401,869164,21/03/2026 10:27,1,Nitya Sant,
18457,15,1212496,879264,21/03/2026 14:19,1,Abram Loke,
18469,10,1163253,879988,17/03/2026 16:09,1,Jayant Mani,
18471,10,1199875,879473,20/03/2026 14:56,1,Vaibhav Khatri,
18471,15,1215641,921928,21/03/2026 17:01,1,Ela Sidhu,
18476,10,1198282,870533,20/03/2026 13:49,1,Umang Chander,
18476,15,1198282,870533,20/03/2026 13:49,1,Himmat Thaman,
18479,15,1208159,923234,21/03/2026 10:57,1,Vaibhav Ganesan,
18489,15,1214998,922566,21/03/2026 16:25,1,Dharmajan Bobal,
18496,10,1177796,921109,18/03/2026 20:44,1,Ivan Garde,
18497,10,1193961,925184,20/03/2026 11:05,1,Charvi Mallick,
18500,10,1211840,879997,21/03/2026 13:46,1,Shanaya Krishnan,
18523,10,1174863,867017,18/03/2026 15:20,2,Prisha Kuruvilla,
18530,15,1208357,874688,21/03/2026 11:06,1,Amani Rajagopalan,
18542,11,1197553,895166,20/03/2026 13:16,2,Yashvi Chaudhry,
18547,10,1183608,863881,19/03/2026 12:52,1,Prisha Comar,
18553,10,1122580,873623,14/03/2026 12:08,1,Zeeshan Sangha,
18558,10,1198672,896032,20/03/2026 14:05,1,Manjari Talwar,
18562,10,1207700,874540,21/03/2026 10:39,1,Indrajit Soni,
18593,15,1209878,885134,21/03/2026 12:08,1,Sumer Kale,
18593,24,1209878,885134,21/03/2026 12:08,1,Prisha Srinivasan,
18603,10,1210828,925275,21/03/2026 12:52,1,Renee Kala,
18603,15,1210828,925275,21/03/2026 12:52,1,Trisha Mall,
18607,10,1214946,893753,21/03/2026 16:22,1,Dishani Jhaveri,
18607,15,1214946,893753,21/03/2026 16:22,1,Zeeshan Khanna,
18608,10,1208891,882277,21/03/2026 11:26,1,Nirvaan Kant,
18689,15,1211953,886285,21/03/2026 13:52,1,Yasmin Madan,
18690,24,1211634,925136,21/03/2026 13:35,1,Siya Bhalla,
18704,10,1182278,888716,19/03/2026 11:40,1,Onkar Zachariah,
18706,10,1189298,888716,20/03/2026 07:24,1,Hansh Bahl,
18710,10,1207044,879419,21/03/2026 10:13,1,Vedika Sarkar,
18710,15,1207044,879419,21/03/2026 10:13,1,Rhea Babu,
18712,11,1203683,880599,20/03/2026 17:56,1,Navya Chaudhary,
18712,15,1215912,923442,21/03/2026 17:17,1,Tushar Kurian,
18729,10,1210452,882912,21/03/2026 12:34,2,Trisha Lad,
18729,15,1210452,882912,21/03/2026 12:34,1,Anaya Jhaveri,
18774,10,1213836,879250,21/03/2026 15:26,2,Tarini Bandi,
18774,15,1213836,879250,21/03/2026 15:26,1,Mahika Chaudry,
18776,15,1215236,925928,21/03/2026 16:37,1,Amani Date,
18776,24,1215236,925928,21/03/2026 16:37,1,Fateh Goda,
18788,10,1214019,893387,21/03/2026 15:35,1,Drishya Dada,
18788,15,1214019,893387,21/03/2026 15:35,1,Seher Wason,
18789,15,1211021,925201,21/03/2026 13:02,1,Damini Savant,
18793,10,1209482,884773,21/03/2026 11:50,4,Abram Gill,
18793,15,1209482,884773,21/03/2026 11:50,1,Miraan Ganesan,
18797,15,1213753,883418,21/03/2026 15:23,1,Zara Wadhwa,
18806,10,1210985,883504,21/03/2026 13:00,1,Heer Bhat,
18809,15,1211858,876335,21/03/2026 13:47,1,Ritvik Singh,
18811,15,1210421,874199,21/03/2026 12:32,1,Aarav Bansal,
18821,15,1211887,858262,21/03/2026 13:48,1,Arhaan Loke,
18824,10,1210417,926089,21/03/2026 12:32,1,Manikya Arora,
18828,10,1208921,877004,21/03/2026 11:27,1,Rasha Chakrabarti,
18832,11,1199193,924293,20/03/2026 14:29,2,Ishaan Ganesan,
18836,10,1214518,881604,21/03/2026 16:01,1,Ahana  Sami,
18855,10,1203232,839543,20/03/2026 17:14,2,Neelofar Kade,
18855,11,1203232,839543,20/03/2026 17:14,1,Nitya Bandi,
18855,15,1203232,839543,20/03/2026 17:14,1,Yakshit Kata,
18859,15,1208979,868873,21/03/2026 11:29,1,Lakshit Barad,
18861,15,1210597,920116,21/03/2026 12:41,1,Kashvi Sani,
18863,10,1212171,886875,21/03/2026 14:03,1,Amira Dewan,
18865,10,1208620,872617,21/03/2026 11:15,1,Lavanya Sodhi,
18869,10,1214874,858089,21/03/2026 16:19,2,Saira Saxena,
18879,10,1120385,875384,14/03/2026 11:09,1,Tanya Atwal,
18880,10,1208107,857286,21/03/2026 10:55,1,Manjari Iyer,
18892,10,1192181,875237,20/03/2026 10:10,2,Aaryahi Rao,
18892,24,1209819,839584,21/03/2026 12:06,1,Samarth Gupta,
18902,10,1209873,858144,21/03/2026 12:08,2,Nayantara Cheema,
18902,15,1209873,858144,21/03/2026 12:08,1,Tarini Bhalla,
18913,15,1204291,896264,20/03/2026 19:33,1,Zara Banerjee,
18913,24,1204291,896264,20/03/2026 19:33,1,Inaaya  Sharaf,
18914,10,1216926,884594,21/03/2026 19:54,1,Raghav Desai,
18915,15,1207148,834404,21/03/2026 10:17,1,Mehul Viswanathan,
18919,10,1216464,893669,21/03/2026 18:19,2,Eva Aurora,
18919,15,1216464,893669,21/03/2026 18:19,1,Tejas Mangat,
18920,15,1214804,920995,21/03/2026 16:15,1,Dhanuk Warrior,
18924,15,1206736,858070,21/03/2026 10:00,1,Renee Mahal,
18924,24,1206736,858070,21/03/2026 10:00,1,Nishith Kaul,
18926,15,1209727,892515,21/03/2026 12:02,1,Vivaan Sibal,
18928,15,1216811,936479,21/03/2026 19:22,1,Anika Singh,
18929,10,1212766,863547,21/03/2026 14:34,1,Alisha Virk,
18930,10,1135389,860475,15/03/2026 19:05,1,Madhup Vohra,
18930,10,1216140,860475,21/03/2026 17:36,1,Darshit Balasubramanian,
18939,15,1212907,844485,21/03/2026 14:42,1,Kashvi Badami,
18940,15,1214819,879650,21/03/2026 16:15,1,Biju Soman,
18942,10,1216630,839672,21/03/2026 18:48,1,Saira Mahal,
18952,9,1208111,858926,21/03/2026 10:55,5,Jhanvi Dada,
18952,15,1208111,858926,21/03/2026 10:55,2,Urvi Krishnamurthy,
18954,24,1210197,858168,21/03/2026 12:21,1,Rohan Sastry,
18956,10,1206410,857227,21/03/2026 09:46,1,Arhaan Bhat,
18956,10,1216213,857286,21/03/2026 17:44,1,Nishith Chaudhry,
18960,15,1211040,858061,21/03/2026 13:02,1,Aaryahi Varkey,
18963,10,1212816,884812,21/03/2026 14:37,1,Farhan Kota,
18964,10,1210723,871170,21/03/2026 12:48,1,Gatik Koshy,
18965,15,1213683,880319,21/03/2026 15:19,1,Misha Rajagopal,
18976,10,1206276,919833,21/03/2026 09:40,1,Lakshay Seth,
18978,10,1212509,858100,21/03/2026 14:20,1,Aradhya Gandhi,
18978,15,1212509,858100,21/03/2026 14:20,1,Armaan Sachar,
18989,15,1206762,859440,21/03/2026 10:02,1,Hazel Wali,
18990,10,1211919,859464,21/03/2026 13:50,1,Elakshi Agrawal,
18990,15,1211919,859464,21/03/2026 13:50,1,Raunak Rastogi,
18992,10,1215820,858231,21/03/2026 17:10,1,Tejas Rau,
18992,24,1215820,858231,21/03/2026 17:10,1,Jayan Sandhu,
19010,15,1208280,882897,21/03/2026 11:03,2,Mahika Ranganathan,
19010,24,1208280,882897,21/03/2026 11:03,1,Onkar Dhaliwal,
19031,10,1203454,879943,20/03/2026 17:31,1,Hridaan Butala,
19032,10,1202039,925700,20/03/2026 16:20,1,Fateh Dhaliwal,
19044,15,1207761,834525,21/03/2026 10:41,2,Parinaaz Zacharia,
19058,10,1151485,882626,16/03/2026 17:34,1,Nakul Sule,
19068,10,1209168,889732,21/03/2026 11:37,1,Indranil Kara,
19074,10,1197689,885772,20/03/2026 13:22,1,Saira Sarma,
19074,10,1209015,896662,21/03/2026 11:31,1,Elakshi Butala,
19075,10,1197420,896635,20/03/2026 13:10,3,Shaan Chakraborty,
19075,15,1197420,896635,20/03/2026 13:10,1,Samar Goel,
19097,24,1210039,878537,21/03/2026 12:15,1,Farhan Brahmbhatt,
19108,24,1206618,882062,21/03/2026 09:55,1,Samaira Ramanathan,
19117,10,1203623,879087,20/03/2026 17:49,1,Rasha Lata,
19117,24,1203623,879087,20/03/2026 17:49,1,Eva Venkataraman,
19119,24,1205585,882062,21/03/2026 09:06,1,Kiaan Vala,
19120,10,922845,882626,28/02/2026 13:55,1,Keya Bakshi,
19120,24,922845,882626,28/02/2026 13:55,1,Zaina Dixit,
19120,24,1212204,882626,21/03/2026 14:05,1,Advika Kata,
19125,15,1206095,896012,21/03/2026 09:32,1,Renee Gola,
19131,10,1206033,871891,21/03/2026 09:29,1,Farhan Bhattacharyya,
19131,15,1206033,871891,21/03/2026 09:29,1,Hrishita Tara,
19132,15,1213353,873790,21/03/2026 15:03,1,Shaan Shere,
